record_id,dataset_type,name,category,description,address,latitude,longitude,source_dataset
cafe-598609-harbour-cafe,cafe_restaurant,Harbour Cafe,Food and Drink,Cafe or restaurant; indoor seats: 64; outdoor seats: 20,Rear Level 4 Concourse 120 Harbour Esplanade DOCKLANDS VIC 3008,-37.81817241,144.947217029,cafes-and-restaurants-with-seating-capacity
cafe-106329-hardimans-hotel,cafe_restaurant,Hardimans Hotel,Food and Drink,Cafe or restaurant; indoor seats: 230; outdoor seats: 187,Hardimans Hotel 521-535 Macaulay Road KENSINGTON VIC 3031,-37.79442112,144.928355246,cafes-and-restaurants-with-seating-capacity
cafe-518846-hareruya-pantry,cafe_restaurant,Hareruya Pantry,Food and Drink,Cafe or restaurant; indoor seats: 3; outdoor seats: 0,Ground 15-17 Lincoln Square South CARLTON VIC 3053,-37.80337059,144.962856814,cafes-and-restaurants-with-seating-capacity
cafe-105915-harry-s-jungle,cafe_restaurant,Harry's Jungle,Food and Drink,Cafe or restaurant; indoor seats: 200; outdoor seats: 8,Part Ground 121-127 Little Collins Street MELBOURNE VIC 3000,-37.8136886,144.969767558,cafes-and-restaurants-with-seating-capacity
cafe-105707-hawker-boys,cafe_restaurant,Hawker Boys,Food and Drink,Cafe or restaurant; indoor seats: 32; outdoor seats: 16,"Tenancy 2, 85 Hardware Lane MELBOURNE VIC 3000",-37.81303978,144.960680876,cafes-and-restaurants-with-seating-capacity
cafe-108646-hawker-canteen,cafe_restaurant,Hawker Canteen,Food and Drink,Cafe or restaurant; indoor seats: 15; outdoor seats: 16,521 St Kilda Road MELBOURNE VIC 3004,-37.8455379,144.979819038,cafes-and-restaurants-with-seating-capacity
cafe-101052-haymarket-place,cafe_restaurant,Haymarket Place,Food and Drink,Cafe or restaurant; indoor seats: 47; outdoor seats: 10,Ground 212 Berkeley Street CARLTON VIC 3053,-37.80052523,144.958998433,cafes-and-restaurants-with-seating-capacity
cafe-102073-hazel-melbourne,cafe_restaurant,Hazel Melbourne,Food and Drink,Cafe or restaurant; indoor seats: 150; outdoor seats: 0,Level 1 164 Flinders Lane MELBOURNE VIC 3000,-37.81543178,144.968755295,cafes-and-restaurants-with-seating-capacity
cafe-108810-headquarters-tavern,cafe_restaurant,Headquarters Tavern,Food and Drink,Cafe or restaurant; indoor seats: 100; outdoor seats: 0,Part 448 Epsom Road FLEMINGTON VIC 3031,-37.78909021,144.912696182,cafes-and-restaurants-with-seating-capacity
cafe-103940-heart-baker-bun-mee,cafe_restaurant,Heart Baker Bun Mee,Food and Drink,Cafe or restaurant; indoor seats: 3; outdoor seats: 6,7 Scott Alley MELBOURNE VIC 3000,-37.81685974,144.966302712,cafes-and-restaurants-with-seating-capacity
cafe-106152-heartattack-and-vine,cafe_restaurant,Heartattack and Vine,Food and Drink,Cafe or restaurant; indoor seats: 50; outdoor seats: 50,329 Lygon Street CARLTON VIC 3053,-37.79764329,144.967148225,cafes-and-restaurants-with-seating-capacity
cafe-108989-heartbaker-bun-mee-spring,cafe_restaurant,Heartbaker Bun Mee @Spring,Food and Drink,Cafe or restaurant; indoor seats: 12; outdoor seats: 0,"Shop 1, 201 Spring Street MELBOURNE VIC 3000",-37.81012783,144.972057848,cafes-and-restaurants-with-seating-capacity
cafe-108581-heartbreaker,cafe_restaurant,Heartbreaker,Food and Drink,Cafe or restaurant; indoor seats: 100; outdoor seats: 0,234A Russell Street MELBOURNE VIC 3000,-37.81098272,144.967644342,cafes-and-restaurants-with-seating-capacity
cafe-623575-heartling,cafe_restaurant,Heartling,Food and Drink,Cafe or restaurant; indoor seats: 10; outdoor seats: 0,32 Tom Thumb Lane DOCKLANDS VIC 3008,-37.82007613,144.941406774,cafes-and-restaurants-with-seating-capacity
cafe-101789-hell-s-kitchen,cafe_restaurant,Hell's Kitchen,Food and Drink,Cafe or restaurant; indoor seats: 55; outdoor seats: 0,Mezzanine 20A Centre Place MELBOURNE VIC 3000,-37.8166033,144.965596537,cafes-and-restaurants-with-seating-capacity
cafe-612820-hello-chicken-qv,cafe_restaurant,Hello Chicken Qv,Food and Drink,Cafe or restaurant; indoor seats: 12; outdoor seats: 0,"Tenancy 9, Ground 181 William Street MELBOURNE VIC 3000",-37.81531863,144.957392295,cafes-and-restaurants-with-seating-capacity
cafe-107486-hello-jose,cafe_restaurant,Hello Jose,Food and Drink,Cafe or restaurant; indoor seats: 20; outdoor seats: 40,Ground 85 Peel Street WEST MELBOURNE VIC 3003,-37.80619737,144.955584299,cafes-and-restaurants-with-seating-capacity
cafe-602256-hem-27,cafe_restaurant,Hem 27,Food and Drink,Cafe or restaurant; indoor seats: 40; outdoor seats: 0,"Shop 27, 320-380 Epsom Road FLEMINGTON VIC 3031",-37.78257295,144.915521168,cafes-and-restaurants-with-seating-capacity
cafe-104665-hencho-en-mexico,cafe_restaurant,Hencho En Mexico,Food and Drink,Cafe or restaurant; indoor seats: 82; outdoor seats: 28,78 Hardware Lane MELBOURNE VIC 3000,-37.81307029,144.961106093,cafes-and-restaurants-with-seating-capacity
cafe-101118-heng-thai-local-food-hall,cafe_restaurant,Heng Thai Local Food Hall,Food and Drink,Cafe or restaurant; indoor seats: 100; outdoor seats: 0,Part Ground 131-135 Bourke Street MELBOURNE VIC 3000,-37.81301069,144.969463785,cafes-and-restaurants-with-seating-capacity
cafe-102117-henry-and-the-fox,cafe_restaurant,Henry and the Fox,Food and Drink,Cafe or restaurant; indoor seats: 181; outdoor seats: 100,"Shop 10-12, 500 Collins Street MELBOURNE VIC 3000",-37.81753383,144.957473189,cafes-and-restaurants-with-seating-capacity
cafe-105748-her-bar-pty-ltd,cafe_restaurant,Her Bar Pty Ltd,Food and Drink,Cafe or restaurant; indoor seats: 75; outdoor seats: 0,Ground & Part Level 2 268-270 Lonsdale Street MELBOURNE VIC 3000,-37.81148546,144.96414534,cafes-and-restaurants-with-seating-capacity
cafe-103602-her-majesty-s-theatre,cafe_restaurant,Her Majesty's Theatre,Food and Drink,Cafe or restaurant; indoor seats: 40; outdoor seats: 16,219 Exhibition Street MELBOURNE VIC 3000,-37.810951,144.969539046,cafes-and-restaurants-with-seating-capacity
cafe-101785-heyday-hong-kong-cafe,cafe_restaurant,Heyday Hong Kong Cafe,Food and Drink,Cafe or restaurant; indoor seats: 16; outdoor seats: 0,16 Celestial Avenue MELBOURNE VIC 3000,-37.81181046,144.966372569,cafes-and-restaurants-with-seating-capacity
cafe-111078-hi-chong-qing-cafe-noodle-bar,cafe_restaurant,Hi Chong Qing Cafe & Noodle Bar,Food and Drink,Cafe or restaurant; indoor seats: 20; outdoor seats: 6,Part Ground 22 Orr Street CARLTON VIC 3053,-37.80634019,144.965400643,cafes-and-restaurants-with-seating-capacity
cafe-109402-hi-joopo-hot-pot,cafe_restaurant,Hi Joopo Hot Pot,Food and Drink,Cafe or restaurant; indoor seats: 26; outdoor seats: 0,212 Swanston Street MELBOURNE VIC 3000,-37.81278915,144.965611705,cafes-and-restaurants-with-seating-capacity
cafe-110671-hideaway-melbourne,cafe_restaurant,Hideaway Melbourne,Food and Drink,Cafe or restaurant; indoor seats: 14; outdoor seats: 6,133-135 Victoria Street MELBOURNE VIC 3000,-37.80765748,144.957205484,cafes-and-restaurants-with-seating-capacity
cafe-641556-higher-ground,cafe_restaurant,Higher Ground,Food and Drink,Cafe or restaurant; indoor seats: 180; outdoor seats: 22,"Shop 101T, LwrGround 650 Little Bourke Street MELBOURNE VIC 3000",-37.81537494,144.953525588,cafes-and-restaurants-with-seating-capacity
cafe-109308-hikari-life,cafe_restaurant,Hikari Life,Food and Drink,Cafe or restaurant; indoor seats: 12; outdoor seats: 2,317 Swanston Street MELBOURNE VIC 3000,-37.81084464,144.964086568,cafes-and-restaurants-with-seating-capacity
cafe-101180-hilton-melbourne-little-queen-street,cafe_restaurant,Hilton Melbourne Little Queen Street,Food and Drink,Cafe or restaurant; indoor seats: 200; outdoor seats: 50,18 Little Queen Street MELBOURNE VIC 3000,-37.81486162,144.959599784,cafes-and-restaurants-with-seating-capacity
cafe-108506-ho-ho-s-canteen,cafe_restaurant,Ho Ho's Canteen,Food and Drink,Cafe or restaurant; indoor seats: 50; outdoor seats: 0,Part Ground 399 Royal Parade PARKVILLE VIC 3052,-37.78398214,144.958681046,cafes-and-restaurants-with-seating-capacity
cafe-105827-hochi-mama,cafe_restaurant,Hochi Mama,Food and Drink,Cafe or restaurant; indoor seats: 110; outdoor seats: 24,Ground 35 Little Bourke Street MELBOURNE VIC 3000,-37.81094349,144.971830017,cafes-and-restaurants-with-seating-capacity
cafe-106432-hofbrauhaus-restaurant,cafe_restaurant,Hofbrauhaus Restaurant,Food and Drink,Cafe or restaurant; indoor seats: 138; outdoor seats: 0,26-28 Market Lane MELBOURNE VIC 3000,-37.81160744,144.969335255,cafes-and-restaurants-with-seating-capacity
cafe-106433-hofbrauhaus-restaurant,cafe_restaurant,Hofbrauhaus Restaurant,Food and Drink,Cafe or restaurant; indoor seats: 73; outdoor seats: 0,Ground 18 Market Lane MELBOURNE VIC 3000,-37.81175137,144.969403095,cafes-and-restaurants-with-seating-capacity
cafe-105868-hoiana,cafe_restaurant,Hoiana,Food and Drink,Cafe or restaurant; indoor seats: 86; outdoor seats: 0,Part Ground 394-400 Little Bourke Street MELBOURNE VIC 3000,-37.81365679,144.960900331,cafes-and-restaurants-with-seating-capacity
cafe-108582-home-kitchen-bar,cafe_restaurant,Home Kitchen & Bar,Food and Drink,Cafe or restaurant; indoor seats: 80; outdoor seats: 0,Restaurant Level 1 222 Russell Street MELBOURNE VIC 3000,-37.81132789,144.967994718,cafes-and-restaurants-with-seating-capacity
cafe-605910-home-vegan-bar,cafe_restaurant,Home Vegan Bar,Food and Drink,Cafe or restaurant; indoor seats: 33; outdoor seats: 0,"Shop 4, 699 Collins Street DOCKLANDS VIC 3008",-37.82019801,144.951576469,cafes-and-restaurants-with-seating-capacity
cafe-105746-homm-dessert,cafe_restaurant,Homm Dessert,Food and Drink,Cafe or restaurant; indoor seats: 50; outdoor seats: 24,"Shop 71, Ground 300 Lonsdale Street MELBOURNE VIC 3000",-37.81073331,144.963018917,cafes-and-restaurants-with-seating-capacity
cafe-103216-homm-dessert-at-heart,cafe_restaurant,Homm Dessert At Heart,Food and Drink,Cafe or restaurant; indoor seats: 60; outdoor seats: 0,294 La Trobe Street MELBOURNE VIC 3000,-37.8100143,144.960849507,cafes-and-restaurants-with-seating-capacity
cafe-106059-hong-dae-korean-restaurant-bar,cafe_restaurant,Hong Dae Korean Restaurant & Bar,Food and Drink,Cafe or restaurant; indoor seats: 70; outdoor seats: 0,100 Little Lonsdale Street MELBOURNE VIC 3000,-37.80913623,144.968719501,cafes-and-restaurants-with-seating-capacity
cafe-108539-hong-kong-cafe,cafe_restaurant,Hong Kong Cafe,Food and Drink,Cafe or restaurant; indoor seats: 58; outdoor seats: 0,171-173 Russell Street MELBOURNE VIC 3000,-37.81238087,144.96758979,cafes-and-restaurants-with-seating-capacity
cafe-104084-hongkongboi,cafe_restaurant,Hongkongboi,Food and Drink,Cafe or restaurant; indoor seats: 10; outdoor seats: 0,"Shop 2, 155 Franklin Street MELBOURNE VIC 3000",-37.80904835,144.959575429,cafes-and-restaurants-with-seating-capacity
cafe-560261-hooks-at-the-yarra,cafe_restaurant,Hooks At The Yarra,Food and Drink,Cafe or restaurant; indoor seats: 60; outdoor seats: 60,50 River Esplanade DOCKLANDS VIC 3008,-37.82461483,144.947647139,cafes-and-restaurants-with-seating-capacity
cafe-106374-hopetoun-bakehouse,cafe_restaurant,Hopetoun Bakehouse,Food and Drink,Cafe or restaurant; indoor seats: 20; outdoor seats: 8,Basement 20-22 McKillop Street MELBOURNE VIC 3000,-37.81514598,144.961818541,cafes-and-restaurants-with-seating-capacity
cafe-110606-hophaus,cafe_restaurant,Hophaus,Food and Drink,Cafe or restaurant; indoor seats: 140; outdoor seats: 120,"Restaurant 5, Mid Lvl 3 Southgate Avenue SOUTHBANK VIC 3006",-37.82066924,144.966262253,cafes-and-restaurants-with-seating-capacity
cafe-110326-hopscotch,cafe_restaurant,Hopscotch,Food and Drink,Cafe or restaurant; indoor seats: 60; outdoor seats: 200,"Shop 4, 4 Riverside Quay SOUTHBANK VIC 3006",-37.82092509,144.963375778,cafes-and-restaurants-with-seating-capacity
cafe-108575-hor-kitchen,cafe_restaurant,Hor Kitchen,Food and Drink,Cafe or restaurant; indoor seats: 60; outdoor seats: 0,264-266 Russell Street MELBOURNE VIC 3000,-37.81020096,144.967198825,cafes-and-restaurants-with-seating-capacity
cafe-560001-horn-and-hoof,cafe_restaurant,Horn And Hoof,Food and Drink,Cafe or restaurant; indoor seats: 30; outdoor seats: 0,"Tenancy 6, 50 Newquay Promenade DOCKLANDS VIC 3008",-37.81460532,144.941261396,cafes-and-restaurants-with-seating-capacity
cafe-109491-hotel-ibis-melbourne,cafe_restaurant,Hotel Ibis Melbourne,Food and Drink,Cafe or restaurant; indoor seats: 75; outdoor seats: 0,Hotel Ibis 15-21 Therry Street MELBOURNE VIC 3000,-37.80713788,144.961405889,cafes-and-restaurants-with-seating-capacity
cafe-108971-hotel-indigo-melbourne-flinders,cafe_restaurant,Hotel Indigo Melbourne Flinders,Food and Drink,Cafe or restaurant; indoor seats: 96; outdoor seats: 0,Hotel Indigo Melbourne Flinders 561-585 Flinders Lane MELBOURNE VIC 3000,-37.82020481,144.955152413,cafes-and-restaurants-with-seating-capacity
cafe-101593-hotel-lincoln,cafe_restaurant,Hotel Lincoln,Food and Drink,Cafe or restaurant; indoor seats: 62; outdoor seats: 56,Lincoln Hotel 91 Cardigan Street CARLTON VIC 3053,-37.80448528,144.964505684,cafes-and-restaurants-with-seating-capacity
cafe-109993-hotel-pullman-on-the-park,cafe_restaurant,Hotel Pullman on The Park,Food and Drink,Cafe or restaurant; indoor seats: 200; outdoor seats: 0,Pullman Melbourne on the Park 192 Wellington Parade EAST MELBOURNE VIC 3002,-37.81582276,144.983498919,cafes-and-restaurants-with-seating-capacity
cafe-108856-hotel-spencer-bar-grill,cafe_restaurant,Hotel Spencer Bar & Grill,Food and Drink,Cafe or restaurant; indoor seats: 90; outdoor seats: 12,Ground 475 Spencer Street WEST MELBOURNE VIC 3003,-37.80956913,144.949250302,cafes-and-restaurants-with-seating-capacity
cafe-108983-hotel-windsor,cafe_restaurant,Hotel Windsor,Food and Drink,Cafe or restaurant; indoor seats: 100; outdoor seats: 0,103-111 Spring Street MELBOURNE VIC 3000,-37.81199351,144.972924466,cafes-and-restaurants-with-seating-capacity
cafe-105375-house-blend,cafe_restaurant,House Blend,Food and Drink,Cafe or restaurant; indoor seats: 12; outdoor seats: 16,"Shop 3, 280 King Street MELBOURNE VIC 3000",-37.81349786,144.954822177,cafes-and-restaurants-with-seating-capacity
cafe-110368-house-of-cards,cafe_restaurant,House Of Cards,Food and Drink,Cafe or restaurant; indoor seats: 10; outdoor seats: 18,Part Ground 207 City Road SOUTHBANK VIC 3006,-37.82577603,144.961237256,cafes-and-restaurants-with-seating-capacity
cafe-664632-house-of-cards-espresso,cafe_restaurant,House Of Cards Espresso,Food and Drink,Cafe or restaurant; indoor seats: 0; outdoor seats: 20,Adjacent Ground OId Metallurgy Building 166 230 Grattan Street PARKVILLE VIC 3010,-37.79738772,144.961258672,cafes-and-restaurants-with-seating-capacity
cafe-105315-house-of-kebabs,cafe_restaurant,House Of Kebabs,Food and Drink,Cafe or restaurant; indoor seats: 21; outdoor seats: 0,Part Ground 269-271 King Street MELBOURNE VIC 3000,-37.81392013,144.954298289,cafes-and-restaurants-with-seating-capacity
cafe-109390-house-of-correction,cafe_restaurant,House of Correction,Food and Drink,Cafe or restaurant; indoor seats: 50; outdoor seats: 0,Level 4 264 Swanston Street MELBOURNE VIC 3000,-37.81181063,144.965147314,cafes-and-restaurants-with-seating-capacity
cafe-102057-howitt-house,cafe_restaurant,Howitt House,Food and Drink,Cafe or restaurant; indoor seats: 28; outdoor seats: 0,Kiosk Lobby 1 Collins Street MELBOURNE VIC 3000,-37.81372701,144.973720068,cafes-and-restaurants-with-seating-capacity
cafe-104011-howm,cafe_restaurant,Howm,Food and Drink,Cafe or restaurant; indoor seats: 30; outdoor seats: 0,16 Degraves Street MELBOURNE VIC 3000,-37.81752037,144.965997298,cafes-and-restaurants-with-seating-capacity
cafe-105747-hu-food-fried-skewers,cafe_restaurant,Hu Food Fried Skewers,Food and Drink,Cafe or restaurant; indoor seats: 14; outdoor seats: 0,"Shop 2, 280 Lonsdale Street MELBOURNE VIC 3000",-37.81152963,144.963996846,cafes-and-restaurants-with-seating-capacity
cafe-639236-hualu-peking-duck,cafe_restaurant,Hualu Peking Duck,Food and Drink,Cafe or restaurant; indoor seats: 130; outdoor seats: 0,"Shop 1, 137 A'Beckett Street MELBOURNE VIC 3000",-37.80988902,144.959762876,cafes-and-restaurants-with-seating-capacity
cafe-104018-hub-flinders-street,cafe_restaurant,Hub Flinders Street,Food and Drink,Cafe or restaurant; indoor seats: 111; outdoor seats: 32,"Part Level 2, Level 3 & 7 172 Flinders Street MELBOURNE VIC 3000",-37.81663861,144.968542835,cafes-and-restaurants-with-seating-capacity
cafe-105928-hubert-bistro,cafe_restaurant,Hubert Bistro,Food and Drink,Cafe or restaurant; indoor seats: 8; outdoor seats: 6,37 Block Place MELBOURNE VIC 3000,-37.81528948,144.964225403,cafes-and-restaurants-with-seating-capacity
cafe-110436-human-beans,cafe_restaurant,Human Beans,Food and Drink,Cafe or restaurant; indoor seats: 28; outdoor seats: 0,147 Dodds Street SOUTHBANK VIC 3006,-37.83063263,144.967466569,cafes-and-restaurants-with-seating-capacity
cafe-110435-humbaba,cafe_restaurant,Humbaba,Food and Drink,Cafe or restaurant; indoor seats: 30; outdoor seats: 24,20 Dorcas Street SOUTHBANK VIC 3006,-37.83002436,144.969568044,cafes-and-restaurants-with-seating-capacity
cafe-101243-humble-rays,cafe_restaurant,Humble Rays,Food and Drink,Cafe or restaurant; indoor seats: 60; outdoor seats: 12,Retail 1 71-79 Bouverie Street CARLTON VIC 3053,-37.80477948,144.961410001,cafes-and-restaurants-with-seating-capacity
cafe-103168-hungry-jack-s,cafe_restaurant,Hungry Jack's,Food and Drink,Cafe or restaurant; indoor seats: 35; outdoor seats: 0,"Shop G1, Ground 17-19 Elizabeth Street MELBOURNE VIC 3000",-37.81771533,144.964446552,cafes-and-restaurants-with-seating-capacity
cafe-103308-hungry-jack-s,cafe_restaurant,Hungry Jack's,Food and Drink,Cafe or restaurant; indoor seats: 66; outdoor seats: 0,Part Ground 368 Elizabeth Street MELBOURNE VIC 3000,-37.80994879,144.961747019,cafes-and-restaurants-with-seating-capacity
cafe-108973-hungry-jack-s,cafe_restaurant,Hungry Jack's,Food and Drink,Cafe or restaurant; indoor seats: 100; outdoor seats: 0,"Shop 14, Level 1 650 Collins Street DOCKLANDS VIC 3008",-37.81815357,144.952339293,cafes-and-restaurants-with-seating-capacity
cafe-110443-hungry-jack-s,cafe_restaurant,Hungry Jack's,Food and Drink,Cafe or restaurant; indoor seats: 30; outdoor seats: 0,"Shop 3, 165 Kings Way SOUTHBANK VIC 3006",-37.82864999,144.963860787,cafes-and-restaurants-with-seating-capacity
cafe-110843-hungry-jack-s,cafe_restaurant,Hungry Jack's,Food and Drink,Cafe or restaurant; indoor seats: 52; outdoor seats: 0,Ground 167 Spencer Street DOCKLANDS VIC 3008,-37.81501701,144.951186966,cafes-and-restaurants-with-seating-capacity
cafe-108812-hungry-jack-s-pty-ltd,cafe_restaurant,Hungry Jack's Pty Ltd,Food and Drink,Cafe or restaurant; indoor seats: 36; outdoor seats: 0,"Tenancy 2, 301 Smithfield Road KENSINGTON VIC 3031",-37.79214606,144.91876537,cafes-and-restaurants-with-seating-capacity
cafe-640573-hungry-jack-s-pty-ltd,cafe_restaurant,Hungry Jack's Pty Ltd,Food and Drink,Cafe or restaurant; indoor seats: 70; outdoor seats: 0,Part 46 Cook Street PORT MELBOURNE VIC 3207,-37.82984781,144.917194113,cafes-and-restaurants-with-seating-capacity
cafe-108882-hunters-and-disciples,cafe_restaurant,Hunters And Disciples,Food and Drink,Cafe or restaurant; indoor seats: 100; outdoor seats: 10,"Part Unit 39, 617-643 Spencer Street WEST MELBOURNE VIC 3003",-37.8068965,144.945352806,cafes-and-restaurants-with-seating-capacity
cafe-106434-hutong-dumpling-bar,cafe_restaurant,Hutong Dumpling Bar,Food and Drink,Cafe or restaurant; indoor seats: 110; outdoor seats: 0,14-16 Market Lane MELBOURNE VIC 3000,-37.81187264,144.969457819,cafes-and-restaurants-with-seating-capacity
cafe-103293-hwadam-bbq,cafe_restaurant,Hwadam BBQ,Food and Drink,Cafe or restaurant; indoor seats: 90; outdoor seats: 0,502 Elizabeth Street MELBOURNE VIC 3000,-37.80719768,144.960349763,cafes-and-restaurants-with-seating-capacity
cafe-102595-hyatt-centric-melbourne,cafe_restaurant,Hyatt Centric Melbourne,Food and Drink,Cafe or restaurant; indoor seats: 94; outdoor seats: 0,9-27 Downie Street MELBOURNE VIC 3000,-37.82024953,144.955520664,cafes-and-restaurants-with-seating-capacity
cafe-108067-i-bean,cafe_restaurant,I Bean,Food and Drink,Cafe or restaurant; indoor seats: 3; outdoor seats: 0,Part Ground 105 Queen Street MELBOURNE VIC 3000,-37.81614776,144.960847599,cafes-and-restaurants-with-seating-capacity
cafe-674546-i-love-chicken,cafe_restaurant,I Love Chicken,Food and Drink,Cafe or restaurant; indoor seats: 40; outdoor seats: 0,39 Rose Lane MELBOURNE VIC 3000,-37.81537494,144.953525588,cafes-and-restaurants-with-seating-capacity
cafe-106083-i-love-istanbul,cafe_restaurant,I Love Istanbul,Food and Drink,Cafe or restaurant; indoor seats: 42; outdoor seats: 12,Ground 95-97 Lygon Street CARLTON VIC 3053,-37.80467681,144.965949772,cafes-and-restaurants-with-seating-capacity
cafe-103246-i-wrap-cafe,cafe_restaurant,I Wrap Cafe,Food and Drink,Cafe or restaurant; indoor seats: 24; outdoor seats: 6,Ground 595 Elizabeth Street MELBOURNE VIC 3000,-37.8044425,144.958148416,cafes-and-restaurants-with-seating-capacity
cafe-104010-ii-tempo,cafe_restaurant,II Tempo,Food and Drink,Cafe or restaurant; indoor seats: 45; outdoor seats: 0,11 Degraves Street MELBOURNE VIC 3000,-37.8176078,144.965626331,cafes-and-restaurants-with-seating-capacity
cafe-103957-ibean-coffee-specialists,cafe_restaurant,Ibean Coffee Specialists,Food and Drink,Cafe or restaurant; indoor seats: 10; outdoor seats: 0,"Shop G1, Ground 517 Flinders Lane MELBOURNE VIC 3000",-37.81988483,144.956601666,cafes-and-restaurants-with-seating-capacity
cafe-103176-ibis-budget-melbourne-cbd,cafe_restaurant,Ibis Budget Melbourne Cbd,Food and Drink,Cafe or restaurant; indoor seats: 22; outdoor seats: 0,101 Elizabeth Street MELBOURNE VIC 3000,-37.81592157,144.963497878,cafes-and-restaurants-with-seating-capacity
cafe-105299-ibis-styles-kingsgate,cafe_restaurant,Ibis Styles Kingsgate,Food and Drink,Cafe or restaurant; indoor seats: 37; outdoor seats: 0,"Basement, Part Ground & Levels 1-6 131 King Street MELBOURNE VIC 3000",-37.81708323,144.955503913,cafes-and-restaurants-with-seating-capacity
cafe-661088-icake,cafe_restaurant,Icake,Food and Drink,Cafe or restaurant; indoor seats: 1; outdoor seats: 0,44 Bouverie Street CARLTON VIC 3053,-37.80568588,144.961947969,cafes-and-restaurants-with-seating-capacity
cafe-108847-ichi-maki,cafe_restaurant,Ichi Maki,Food and Drink,Cafe or restaurant; indoor seats: 12; outdoor seats: 0,"Shop 2, 313 Spencer Street DOCKLANDS VIC 3008",-37.81379938,144.950998069,cafes-and-restaurants-with-seating-capacity
cafe-104084-ichigo,cafe_restaurant,Ichigo,Food and Drink,Cafe or restaurant; indoor seats: 100; outdoor seats: 50,"Shop 3, 155 Franklin Street MELBOURNE VIC 3000",-37.80904835,144.959575429,cafes-and-restaurants-with-seating-capacity
cafe-573401-ichimaki,cafe_restaurant,Ichimaki,Food and Drink,Cafe or restaurant; indoor seats: 60; outdoor seats: 20,Shop 1B Concourse 700 Bourke Street DOCKLANDS VIC 3008,-37.81733573,144.949373281,cafes-and-restaurants-with-seating-capacity
cafe-611367-ichimaki-833-collins,cafe_restaurant,Ichimaki 833 Collins,Food and Drink,Cafe or restaurant; indoor seats: 40; outdoor seats: 0,"Shop 10P, 833 Collins Street DOCKLANDS VIC 3008",-37.82205735,144.945764329,cafes-and-restaurants-with-seating-capacity
cafe-589841-idarts-hive,cafe_restaurant,Idarts Hive,Food and Drink,Cafe or restaurant; indoor seats: 70; outdoor seats: 0,243 Little Lonsdale Street MELBOURNE VIC 3000,-37.810658,144.965703374,cafes-and-restaurants-with-seating-capacity
cafe-593739-igloo-cafe-st-moritz-bar,cafe_restaurant,Igloo Cafe & St Moritz Bar,Food and Drink,Cafe or restaurant; indoor seats: 80; outdoor seats: 0,Part Ground & Pt Mezzanine 1 105 Pearl River Road DOCKLANDS VIC 3008,-37.81223228,144.935632097,cafes-and-restaurants-with-seating-capacity
cafe-105738-ikkai,cafe_restaurant,Ikkai,Food and Drink,Cafe or restaurant; indoor seats: 48; outdoor seats: 0,113 Hardware Street MELBOURNE VIC 3000,-37.81240787,144.960530585,cafes-and-restaurants-with-seating-capacity
cafe-108532-ikkoryu-fukuoka-ramen,cafe_restaurant,Ikkoryu Fukuoka Ramen,Food and Drink,Cafe or restaurant; indoor seats: 223; outdoor seats: 0,Basement 31 Russell Street MELBOURNE VIC 3000,-37.81598753,144.969247753,cafes-and-restaurants-with-seating-capacity
cafe-105965-il-bacaro-cucina-e-bar,cafe_restaurant,Il Bacaro Cucina E Bar,Food and Drink,Cafe or restaurant; indoor seats: 45; outdoor seats: 0,168-170 Little Collins Street MELBOURNE VIC 3000,-37.81376794,144.967859853,cafes-and-restaurants-with-seating-capacity
cafe-574430-il-dolce-freddo,cafe_restaurant,Il Dolce Freddo,Food and Drink,Cafe or restaurant; indoor seats: 22; outdoor seats: 24,Ground 116 Lygon Street CARLTON VIC 3053,-37.80443778,144.966699249,cafes-and-restaurants-with-seating-capacity
cafe-109997-il-duca-restaurant,cafe_restaurant,Il Duca Restaurant,Food and Drink,Cafe or restaurant; indoor seats: 60; outdoor seats: 5,Part Ground 132 Wellington Parade EAST MELBOURNE VIC 3002,-37.81618514,144.985591495,cafes-and-restaurants-with-seating-capacity
cafe-106242-il-gambero,cafe_restaurant,Il Gambero,Food and Drink,Cafe or restaurant; indoor seats: 221; outdoor seats: 28,166-168 Lygon Street CARLTON VIC 3053,-37.803305,144.966813823,cafes-and-restaurants-with-seating-capacity
cafe-106227-il-gusto,cafe_restaurant,Il Gusto,Food and Drink,Cafe or restaurant; indoor seats: 75; outdoor seats: 24,256 Lygon Street CARLTON VIC 3053,-37.80118693,144.967160519,cafes-and-restaurants-with-seating-capacity
cafe-102113-il-mercato-centrale,cafe_restaurant,Il Mercato Centrale,Food and Drink,Cafe or restaurant; indoor seats: 1300; outdoor seats: 60,Part Ground & Part Level 1 & 2 546 Collins Street MELBOURNE VIC 3000,-37.81824464,144.955844585,cafes-and-restaurants-with-seating-capacity
cafe-102069-il-solito-posto,cafe_restaurant,Il Solito Posto,Food and Drink,Cafe or restaurant; indoor seats: 70; outdoor seats: 0,"Shop 4, Basement 111 Collins Street MELBOURNE VIC 3000",-37.81468591,144.970259785,cafes-and-restaurants-with-seating-capacity
cafe-110669-ilza,cafe_restaurant,Ilza,Food and Drink,Cafe or restaurant; indoor seats: 16; outdoor seats: 8,"Shop 5B, 353 Little Collins Street MELBOURNE VIC 3000",-37.81570426,144.962984348,cafes-and-restaurants-with-seating-capacity
